Proxy,Url,UserAgents
69.46.80.226:6544,https://pawsome.topix.com/slideshow/18030/?utm_source=bloo-em&utm_campaign=18030&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6545,https://pawsome.topix.com/slideshow/18026/?utm_source=bloo-em&utm_campaign=18026&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6546,https://pawsome.topix.com/slideshow/18020/?utm_source=bloo-em&utm_campaign=18020&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6547,https://pawsome.topix.com/slideshow/18019/?utm_source=bloo-em&utm_campaign=18019&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6548,https://pawsome.topix.com/slideshow/18003/?utm_source=bloo-em&utm_campaign=18003&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6549,https://pawsome.topix.com/slideshow/17989/?utm_source=bloo-em&utm_campaign=17989&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6550,https://pawsome.topix.com/slideshow/17982/?utm_source=bloo-em&utm_campaign=17982&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6551,https://pawsome.topix.com/slideshow/17978/?utm_source=bloo-em&utm_campaign=17978&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6552,https://pawsome.topix.com/slideshow/17935/?utm_source=bloo-em&utm_campaign=17935&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6553,https://pawsome.topix.com/slideshow/17929/?utm_source=bloo-em&utm_campaign=17929&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6554,https://pawsome.topix.com/slideshow/17926/?utm_source=bloo-em&utm_campaign=17926&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6555,https://pawsome.topix.com/slideshow/17908/?utm_source=bloo-em&utm_campaign=17908&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6556,https://pawsome.topix.com/slideshow/17823/?utm_source=bloo-em&utm_campaign=17823&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6557,https://pawsome.topix.com/slideshow/17811/?utm_source=bloo-em&utm_campaign=17811&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6558,https://pawsome.topix.com/slideshow/17797/?utm_source=bloo-em&utm_campaign=17797&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6559,https://pawsome.topix.com/slideshow/17796/?utm_source=bloo-em&utm_campaign=17796&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6560,https://pawsome.topix.com/slideshow/17795/?utm_source=bloo-em&utm_campaign=17795&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6562,https://pawsome.topix.com/slideshow/17770/?utm_source=bloo-em&utm_campaign=17770&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6563,https://pawsome.topix.com/slideshow/17763/?utm_source=bloo-em&utm_campaign=17763&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6564,https://pawsome.topix.com/slideshow/17753/?utm_source=bloo-em&utm_campaign=17753&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6565,https://pawsome.topix.com/slideshow/17744/?utm_source=bloo-em&utm_campaign=17744&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6566,https://pawsome.topix.com/slideshow/17734/?utm_source=bloo-em&utm_campaign=17734&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6567,https://pawsome.topix.com/slideshow/17717/?utm_source=bloo-em&utm_campaign=17717&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6568,https://pawsome.topix.com/slideshow/17706/?utm_source=bloo-em&utm_campaign=17706&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6569,https://pawsome.topix.com/slideshow/17702/?utm_source=bloo-em&utm_campaign=17702&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6570,https://pawsome.topix.com/slideshow/17699/?utm_source=bloo-em&utm_campaign=17699&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6571,https://pawsome.topix.com/slideshow/17695/?utm_source=bloo-em&utm_campaign=17695&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6572,https://pawsome.topix.com/slideshow/17644/?utm_source=bloo-em&utm_campaign=17644&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6573,https://pawsome.topix.com/slideshow/17632/?utm_source=bloo-em&utm_campaign=17632&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6574,https://pawsome.topix.com/slideshow/17488/?utm_source=bloo-em&utm_campaign=17488&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
96.47.231.3:21232,https://pawsome.topix.com/slideshow/17464/?utm_source=bloo-em&utm_campaign=17464&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.44.53.144:21248,https://pawsome.topix.com/slideshow/17444/?utm_source=bloo-em&utm_campaign=17444&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
192.161.181.77:21277,https://pawsome.topix.com/slideshow/17440/?utm_source=bloo-em&utm_campaign=17440&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
192.161.181.244:21271,https://pawsome.topix.com/slideshow/17409/?utm_source=bloo-em&utm_campaign=17409&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.254.250.126:21249,https://pawsome.topix.com/slideshow/17404/?utm_source=bloo-em&utm_campaign=17404&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.44.52.23:21269,https://pawsome.topix.com/slideshow/17393/?utm_source=bloo-em&utm_campaign=17393&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
173.44.52.249:21306,https://pawsome.topix.com/slideshow/17392/?utm_source=bloo-em&utm_campaign=17392&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
23.229.120.119:21292,https://pawsome.topix.com/slideshow/17391/?utm_source=bloo-em&utm_campaign=17391&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
23.239.199.134:21253,https://pawsome.topix.com/slideshow/17371/?utm_source=bloo-em&utm_campaign=17371&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
96.47.229.92:21313,https://pawsome.topix.com/slideshow/17329/?utm_source=bloo-em&utm_campaign=17329&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
23.94.40.64:21236,https://pawsome.topix.com/slideshow/17295/?utm_source=bloo-em&utm_campaign=17295&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.44.49.158:21329,https://pawsome.topix.com/slideshow/17247/?utm_source=bloo-em&utm_campaign=17247&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
96.44.146.203:21245,https://pawsome.topix.com/slideshow/17135/?utm_source=bloo-em&utm_campaign=17135&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.44.53.109:21246,https://pawsome.topix.com/slideshow/17014/?utm_source=bloo-em&utm_campaign=17014&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
192.161.189.201:21290,https://pawsome.topix.com/slideshow/17004/?utm_source=bloo-em&utm_campaign=17004&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
192.161.191.122:21316,https://pawsome.topix.com/slideshow/16997/?utm_source=bloo-em&utm_campaign=16997&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.254.254.203:21261,https://pawsome.topix.com/slideshow/16964/?utm_source=bloo-em&utm_campaign=16964&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.254.229.92:21290,https://pawsome.topix.com/slideshow/16822/?utm_source=bloo-em&utm_campaign=16822&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
96.47.239.203:21321,https://pawsome.topix.com/slideshow/16815/?utm_source=bloo-em&utm_campaign=16815&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.254.241.232:21324,https://pawsome.topix.com/slideshow/16214/?utm_source=bloo-em&utm_campaign=16214&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
72.11.143.225:21306,https://pawsome.topix.com/slideshow/15395/?utm_source=bloo-em&utm_campaign=15395&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
192.161.184.69:21241,https://pawsome.topix.com/slideshow/14971/?utm_source=bloo-em&utm_campaign=14971&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
192.161.185.65:21246,https://offbeat.topix.com/slideshow/19299/?utm_source=bloo-em&utm_campaign=19299&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
192.161.188.80:21318,https://offbeat.topix.com/slideshow/19256/?utm_source=bloo-em&utm_campaign=19256&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
23.94.40.200:21248,https://offbeat.topix.com/slideshow/19240/?utm_source=bloo-em&utm_campaign=19240&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
23.236.240.73:21231,https://offbeat.topix.com/slideshow/19236/?utm_source=bloo-em&utm_campaign=19236&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
96.47.230.200:21323,https://offbeat.topix.com/slideshow/19230/?utm_source=bloo-em&utm_campaign=19230&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
96.47.230.136:21311,https://offbeat.topix.com/slideshow/19226/?utm_source=bloo-em&utm_campaign=19226&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
199.188.102.23:21265,https://offbeat.topix.com/slideshow/19217/?utm_source=bloo-em&utm_campaign=19217&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
96.44.148.243:21326,https://offbeat.topix.com/slideshow/19214/?utm_source=bloo-em&utm_campaign=19214&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
107.161.86.251:21242,https://offbeat.topix.com/slideshow/19213/?utm_source=bloo-em&utm_campaign=19213&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.44.59.213:21281,https://offbeat.topix.com/slideshow/19201/?utm_source=bloo-em&utm_campaign=19201&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
23.239.202.40:21241,https://offbeat.topix.com/slideshow/19200/?utm_source=bloo-em&utm_campaign=19200&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
23.239.202.228:21257,https://offbeat.topix.com/slideshow/19189/?utm_source=bloo-em&utm_campaign=19189&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.44.56.231:21280,https://offbeat.topix.com/slideshow/19188/?utm_source=bloo-em&utm_campaign=19188&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
192.3.128.72:21249,https://offbeat.topix.com/slideshow/19184/?utm_source=bloo-em&utm_campaign=19184&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
173.44.59.68:21271,https://offbeat.topix.com/slideshow/19177/?utm_source=bloo-em&utm_campaign=19177&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.44.57.70:21329,https://offbeat.topix.com/slideshow/19158/?utm_source=bloo-em&utm_campaign=19158&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
192.199.249.62:21281,https://offbeat.topix.com/slideshow/19097/?utm_source=bloo-em&utm_campaign=19097&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
23.250.115.214:21269,https://offbeat.topix.com/slideshow/19094/?utm_source=bloo-em&utm_campaign=19094&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
23.229.77.60:21248,https://offbeat.topix.com/slideshow/19074/?utm_source=bloo-em&utm_campaign=19074&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
23.229.77.132:21241,https://offbeat.topix.com/slideshow/19061/?utm_source=bloo-em&utm_campaign=19061&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
192.3.66.29:21259,https://offbeat.topix.com/slideshow/19054/?utm_source=bloo-em&utm_campaign=19054&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
192.3.66.188:21231,https://offbeat.topix.com/slideshow/19053/?utm_source=bloo-em&utm_campaign=19053&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
107.152.149.43:21272,https://offbeat.topix.com/slideshow/19048/?utm_source=bloo-em&utm_campaign=19048&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
23.250.30.41:21246,https://offbeat.topix.com/slideshow/19031/?utm_source=bloo-em&utm_campaign=19031&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
192.161.174.97:21291,https://offbeat.topix.com/slideshow/19029/?utm_source=bloo-em&utm_campaign=19029&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6573,https://offbeat.topix.com/slideshow/19028/?utm_source=bloo-em&utm_campaign=19028&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6574,https://offbeat.topix.com/slideshow/19027/?utm_source=bloo-em&utm_campaign=19027&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
107.161.87.118:21257,https://offbeat.topix.com/slideshow/19026/?utm_source=bloo-em&utm_campaign=19026&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
173.44.40.38:21259,https://offbeat.topix.com/slideshow/19023/?utm_source=bloo-em&utm_campaign=19023&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6500,https://offbeat.topix.com/slideshow/19020/?utm_source=bloo-em&utm_campaign=19020&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6501,https://offbeat.topix.com/slideshow/19019/?utm_source=bloo-em&utm_campaign=19019&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6502,https://offbeat.topix.com/slideshow/19018/?utm_source=bloo-em&utm_campaign=19018&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6503,https://offbeat.topix.com/slideshow/19017/?utm_source=bloo-em&utm_campaign=19017&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6504,https://offbeat.topix.com/slideshow/19014/?utm_source=bloo-em&utm_campaign=19014&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6505,https://offbeat.topix.com/slideshow/19013/?utm_source=bloo-em&utm_campaign=19013&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6506,https://offbeat.topix.com/slideshow/19005/?utm_source=bloo-em&utm_campaign=19005&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6507,https://offbeat.topix.com/slideshow/19003/?utm_source=bloo-em&utm_campaign=19003&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6508,https://offbeat.topix.com/slideshow/18990/?utm_source=bloo-em&utm_campaign=18990&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6509,https://offbeat.topix.com/slideshow/18989/?utm_source=bloo-em&utm_campaign=18989&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6510,https://offbeat.topix.com/slideshow/18987/?utm_source=bloo-em&utm_campaign=18987&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6511,https://offbeat.topix.com/slideshow/18983/?utm_source=bloo-em&utm_campaign=18983&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6512,https://offbeat.topix.com/slideshow/18981/?utm_source=bloo-em&utm_campaign=18981&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6513,https://offbeat.topix.com/slideshow/18975/?utm_source=bloo-em&utm_campaign=18975&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6514,https://offbeat.topix.com/slideshow/18973/?utm_source=bloo-em&utm_campaign=18973&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6515,https://offbeat.topix.com/slideshow/18955/?utm_source=bloo-em&utm_campaign=18955&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6516,https://offbeat.topix.com/slideshow/18950/?utm_source=bloo-em&utm_campaign=18950&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6517,https://offbeat.topix.com/slideshow/18947/?utm_source=bloo-em&utm_campaign=18947&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6518,https://offbeat.topix.com/slideshow/18937/?utm_source=bloo-em&utm_campaign=18937&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6519,https://offbeat.topix.com/slideshow/18936/?utm_source=bloo-em&utm_campaign=18936&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6520,https://offbeat.topix.com/slideshow/18925/?utm_source=bloo-em&utm_campaign=18925&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6521,https://offbeat.topix.com/slideshow/18924/?utm_source=bloo-em&utm_campaign=18924&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6522,https://offbeat.topix.com/slideshow/18920/?utm_source=bloo-em&utm_campaign=18920&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6523,https://offbeat.topix.com/slideshow/18916/?utm_source=bloo-em&utm_campaign=18916&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6524,https://offbeat.topix.com/slideshow/18889/?utm_source=bloo-em&utm_campaign=18889&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6525,https://offbeat.topix.com/slideshow/18884/?utm_source=bloo-em&utm_campaign=18884&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
